unique_video_name,original prompts,model,prompt length,naturalness_score,text_similarity,BLIP_SIM,inception score,MOS Alignment,MOS Perception,Average Mos,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_bubbling_pot_of_melted_chocolate_ready_to_be_poured_over_a_decadent_cake.t2vsynthesis.mp4,A bubbling pot of melted chocolate ready to be poured over a decadent cake,T2VSynthesis,Long,0.8510687,0.467284244,0.471505674,60.53473162,6.535478548,6.99339934,6.764438944,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Sunflowers_towering_over_a_playful_kitten_as_it_nibbles_on_its_food,_reminiscent_of_Van_Gogh's_art.videofusion.mp4","Sunflowers towering over a playful kitten as it nibbles on its food, reminiscent of Van Gogh's art",Video_Fusion,Long,0.732686,0.545427428,0.625996717,26.22808359,5.628712871,5.99009901,5.809405941,,,,,,,,
,,,,,,,,,,,,,,,,,,
Leonardo_da_vinci_meticulously_sketches_his_next_masterpiece.t2vsynthesis.mp4,Leonardo da vinci meticulously sketches his next masterpiece,T2VSynthesis,Short,0.45039743,0.367424837,0.154906495,20.28255187,0.46039604,0.940594059,0.70049505,,,,,,,,
,,,,,,,,,,,,,,,,,,
Raindrops_falling_on_a_windowpane.videofusion.mp4,Raindrops falling on a windowpane,Video_Fusion,Short,0.21151716,0.45231301,0.779233996,6.62108291,7.2169967,7.443481848,7.330239274,,,,,,,,
,,,,,,,,,,,,,,,,,,
The_Pyramids_of_Giza_in_the_Egyptian_desert.videofusion.mp4,The Pyramids of Giza in the Egyptian desert,Video_Fusion,Short,0.24172854,0.721876718,0.713669713,31.06641693,7.505363036,7.382013201,7.443688119,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_garden_filled_with_singing_plants_that_harmonize_with_each_other.videofusion.mp4,A garden filled with singing plants that harmonize with each other,Video_Fusion,Average,0.66864073,0.676416715,0.460328801,59.60549161,5.087458746,5.74009901,5.413778878,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_couple_strolling_hand_in_hand_through_a_vibrant_city_street._tuneavideo.gif,A couple strolling hand in hand through a vibrant city street,Tune-a-Video,Average,0.64556056,0.575571026,0.57038641,10.68893189,5.433993399,5.569306931,5.501650165,,,,,,,,
,,,,,,,,,,,,,,,,,,
The_old_oak_tree_whispered_secrets_to_the_moon_its_branches_reaching_out_like_skeletal_fingers._tuneavideo.gif,The old oak tree whispered secrets to the moon its branches reaching out like skeletal fingers,Tune-a-Video,Long,0.6964952,0.595926462,0.395806223,31.25417338,4.433993399,4.669966997,4.551980198,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Surreal_desert_landscape,_inspired_by_Dali's_art.t2vzero.mp4","Surreal desert landscape, inspired by Dali's art",ModelZero,Short,0.275297,0.723946228,0.605454779,6.979290888,7.254125413,7.49009901,7.372112212,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_cyborg_jellyfish_gracefully_swims_in_the_depths_of_a_vast_ocean_trailing_glowing_lights.aphantasia.mp4,A cyborg jellyfish gracefully swims in the depths of a vast ocean trailing glowing lights,Aphantasia,Long,0.3146963,0.671977711,0.534254646,7.120938074,3.860973597,3.268976898,3.564975248,,,,,,,,
,,,,,,,,,,,,,,,,,,
The_Great_Wall_of_China_snaked_across_the_vast_landscape.aphantasia.mp4,The Great Wall of China snaked across the vast landscape,Aphantasia,Average,0.39567846,0.711684988,0.669771194,17.55865656,5.319306931,4.235973597,4.777640264,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_fast_snail_rushes_to_the_grocery_store._t2vzero.mp4,A fast snail rushes to the grocery store,ModelZero,Short,0.9679422,0.707160972,0.371026015,304.1652458,5.629125413,5.277640264,5.453382839,,,,,,,,
,,,,,,,,,,,,,,,,,,
Raindrops_falling_on_a_windowpane.aphantasia.mp4,Raindrops falling on a windowpane,Aphantasia,Short,0.84340256,0.640382726,0.770806503,25.13670571,4.695132013,3.643976898,4.169554456,,,,,,,,
,,,,,,,,,,,,,,,,,,
Big_indian_elephant_carries_tourists_in_the_jungle._tuneavideo.gif,Big indian elephant carries tourists in the jungle,Tune-a-Video,Short,0.9289259,0.614483167,0.566509485,77.62949507,5.670379538,5.096122112,5.383250825,,,,,,,,
,,,,,,,,,,,,,,,,,,
Autumn_leaves_falling_from_trees.aphantasia.mp4,Autumn leaves falling from trees,Aphantasia,Short,0.5228248,0.531771898,0.504555969,24.11046994,4.444306931,3.602310231,4.023308581,,,,,,,,
,,,,,,,,,,,,,,,,,,
Against_the_backdrop_of_a_breathtaking_sunset_a_couple_by_the_ocean_embraces_each_others_hands_and_joyfully_dashes_forward.t2vsynthesis.mp4,Against the backdrop of a breathtaking sunset a couple by the ocean embraces each others hands and joyfully dashes forward,T2VSynthesis,Long,0.5722604,0.492412215,0.645951207,19.41821185,6.152640264,7.057343234,6.604991749,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_safari_guide_led_a_thrilling_wildlife_excursion_in_the_Serengeti_plains.t2vzero.mp4,A safari guide led a thrilling wildlife excursion in the Serengeti plains,ModelZero,Long,0.4365006,0.412958634,0.514153481,30.76260657,6.813531353,7.089521452,6.951526403,,,,,,,,
,,,,,,,,,,,,,,,,,,
William_shakespeare_writes_timeless_plays_in_his_cabinet.t2vsynthesis.mp4,William shakespeare writes timeless plays in his cabinet,T2VSynthesis,Short,0.26267087,0.386984758,0.379193274,7.599224086,2.920379538,4.360561056,3.640470297,,,,,,,,
,,,,,,,,,,,,,,,,,,
Friends_laughing_and_playing_in_a_park.aphantasia.mp4,Friends laughing and playing in a park,Aphantasia,Short,0.2828831,0.612690921,0.547242279,21.26492007,4.944306931,4.110973597,4.527640264,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_bird_building_a_nest.videofusion.mp4,A bird building a nest,Video_Fusion,Short,0.39439005,0.608271191,0.466250833,6.568049305,4.59529703,5.594471947,5.094884489,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_bee_pollinating_a_flower.t2vsynthesis.mp4,A bee pollinating a flower,T2VSynthesis,Short,0.30897987,0.646064452,0.615135193,27.47858212,6.34529703,6.210808581,6.278052806,,,,,,,,
,,,,,,,,,,,,,,,,,,
Dublin_city_centre_on_saint_patricks_day.t2vsynthesis.mp4,Dublin city centre on saint patricks day,T2VSynthesis,Short,0.5489578,0.388724368,0.351671759,18.84163304,6.428630363,6.507425743,6.468028053,,,,,,,,
,,,,,,,,,,,,,,,,,,
Skaters_effortlessly_gliding_through_the_skate_park.t2vzero.mp4,Skaters effortlessly gliding through the skate park,ModelZero,Short,0.42452365,0.581837549,0.797031355,11.17822475,6.673679868,6.027640264,6.350660066,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_slow-motion_shot_of_a_professional_athlete_performing_an_incredible_feat.t2vzero.mp4,A slow-motion shot of a professional athlete performing an incredible feat,ModelZero,Average,0.7507773,0.504757455,0.390856028,36.85027256,3.787128713,4.235973597,4.011551155,,,,,,,,
,,,,,,,,,,,,,,,,,,
Purplehaired_rocker_smashes_his_guitar_on_stage._tuneavideo.gif,Purplehaired rocker smashes his guitar on stage,Tune-a-Video,Short,0.76134086,0.351233561,0.220823601,9.92634204,2.280940594,2.551980198,2.416460396,,,,,,,,
,,,,,,,,,,,,,,,,,,
An_atomic_cloud_fire_explosion_trapped_inside_a_snow_globe.videofusion.mp4,An atomic cloud fire explosion trapped inside a snow globe,Video_Fusion,Average,0.56597525,0.437693591,0.179060618,14.18153704,4.027640264,4.069306931,4.048473598,,,,,,,,
,,,,,,,,,,,,,,,,,,
"A_tennis_player_smashes_a_powerful_serve,_earning_an_ace.videofusion.mp4","A tennis player smashes a powerful serve, earning an ace",Video_Fusion,Average,0.33704883,0.554024969,0.535348002,14.84090224,5.652640264,5.495049505,5.573844885,,,,,,,,
,,,,,,,,,,,,,,,,,,
Raise_beer_steins_and_toast_with_joy_at_Bavaria's_Oktoberfest.t2vzero.mp4,Raise beer steins and toast with joy at Bavaria's Oktoberfest,ModelZero,Average,0.9477921,0.530957453,0.475297451,68.75820147,5.277640264,5.799092409,5.538366337,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_squirrel_gathering_acorns._tuneavideo.gif,A squirrel gathering acorns,Tune-a-Video,Short,0.95472866,0.698989608,0.711620986,237.008692,6.587046205,6.471122112,6.529084159,,,,,,,,
,,,,,,,,,,,,,,,,,,
"A_time-traveling_scientist_accidentally_alters_history,_causing_a_ripple_effect_throughout_the_universe.videofusion.mp4","A time-traveling scientist accidentally alters history, causing a ripple effect throughout the universe",Video_Fusion,Long,0.4202618,0.383239006,0.280215104,48.34196694,4.537953795,5.160891089,4.849422442,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_chef_preparing_a_delicious_meal_in_a_bustling_kitchen.t2vsynthesis.mp4,A chef preparing a delicious meal in a bustling kitchen,T2VSynthesis,Average,0.7681689,0.645421744,0.710411962,11.30214237,6.218234323,6.405115512,6.311674918,,,,,,,,
,,,,,,,,,,,,,,,,,,
Emerging_from_lines_of_code_a_female_robot_blinks_and_explores_her_surroundings.t2vsynthesis.mp4,Emerging from lines of code a female robot blinks and explores her surroundings,T2VSynthesis,Long,0.6504715,0.715482571,0.625670115,9.969314792,5.626237624,6.064356436,5.84529703,,,,,,,,
,,,,,,,,,,,,,,,,,,
Very_evil_and_mad_clown_in_the_circus_arena.aphantasia.mp4,Very evil and mad clown in the circus arena,Aphantasia,Short,0.49717498,0.623522797,0.417440567,47.95606384,4.384075908,3.672854785,4.028465347,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_group_of_people_enjoying_a_bonfire_and_roasting_marshmallows.t2vsynthesis.mp4,A group of people enjoying a bonfire and roasting marshmallows,T2VSynthesis,Average,0.6566576,0.537638693,0.635024325,22.77811953,6.668729373,6.757425743,6.713077558,,,,,,,,
,,,,,,,,,,,,,,,,,,
"A_serene_landscape_of_rolling_hills_and_a_winding_river,_painted_in_the_style_of_Monet,_with_soft,_impressionistic_brushwork.t2vsynthesis.mp4","A serene landscape of rolling hills and a winding river, painted in the style of Monet, with soft, impressionistic brushwork",T2VSynthesis,Long,0.36875784,0.494426047,0.607605998,27.55983953,2.170379538,2.735973597,2.453176568,,,,,,,,
,,,,,,,,,,,,,,,,,,
Waves_crashing_against_the_rocky_shore.aphantasia.mp4,Waves crashing against the rocky shore,Aphantasia,Short,0.44576448,0.39446216,0.418638382,122.4820369,4.46039604,3.560643564,4.010519802,,,,,,,,
,,,,,,,,,,,,,,,,,,
The_abandoned_carousel_came_to_life_at_midnight_its_painted_horses_galloping_into_the_night.aphantasia.mp4,The abandoned carousel came to life at midnight its painted horses galloping into the night,Aphantasia,Long,0.7161958,0.595440563,0.54924736,195.3962659,3.985973597,3.444306931,3.715140264,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_magical_portal_that_transports_you_to_a_world_of_floating_islands._tuneavideo.gif,A magical portal that transports you to a world of floating islands,Tune-a-Video,Long,0.21250749,0.443314739,0.345417291,13.28306747,4.25990099,3.698844884,3.979372937,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_timetraveling_scientist_accidentally_alters_history_causing_a_ripple_effect_throughout_the_universe.t2vsynthesis.mp4,A timetraveling scientist accidentally alters history causing a ripple effect throughout the universe,T2VSynthesis,Long,0.3958643,0.412112952,0.182607524,36.45480411,2.753712871,3.277640264,3.015676568,,,,,,,,
,,,,,,,,,,,,,,,,,,
"In_front_of_the_Eiffel_Tower,_the_artist_painted_a_vibrant_cityscape.videofusion.mp4","In front of the Eiffel Tower, the artist painted a vibrant cityscape",Video_Fusion,Long,0.55517566,0.714831968,0.801686096,23.02178564,4.495462046,4.869224422,4.682343234,,,,,,,,
,,,,,,,,,,,,,,,,,,
Race_cars_speeding_around_the_tight_corner._tuneavideo.gif,Race cars speeding around the tight corner,Tune-a-Video,Short,0.954456,0.731514882,0.786119759,25.58332802,6.540429043,6.146039604,6.343234324,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_mechanic_repairs_a_broken_engine.aphantasia.mp4,A mechanic repairs a broken engine,Aphantasia,Short,0.69137406,0.387169314,0.539018478,90.5530536,5.235973597,3.790429043,4.51320132,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_group_of_people_enjoying_a_bonfire_and_roasting_marshmallows.aphantasia.mp4,A group of people enjoying a bonfire and roasting marshmallows,Aphantasia,Average,0.39635974,0.678466965,0.557965927,33.44240024,5.027640264,4.018976898,4.523308581,,,,,,,,
,,,,,,,,,,,,,,,,,,
Very_sad_rabbit_crying.videofusion.mp4,Very sad rabbit crying,Video_Fusion,Short,0.5201979,0.764070415,0.259795141,221.4519141,5.235973597,6.465759076,5.850866337,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_mechanic_repairs_a_broken_engine.t2vzero.mp4,A mechanic repairs a broken engine,ModelZero,Short,0.7889433,0.756340669,0.635453176,22.16157882,7.403465347,7.571782178,7.487623763,,,,,,,,
,,,,,,,,,,,,,,,,,,
"The_clock_tower_struck_twelve,_and_the_city_transformed_into_a_whimsical_wonderland.t2vzero.mp4","The clock tower struck twelve, and the city transformed into a whimsical wonderland",ModelZero,Long,0.3030271,0.720779854,0.56903224,309.3149487,5.822607261,6.402640264,6.112623763,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_man_at_a_royal_banquet_confidently_wears_an_asymmetrical_gown.videofusion.mp4,A man at a royal banquet confidently wears an asymmetrical gown,Video_Fusion,Average,0.8107136,0.728041103,0.500567722,67.61448868,5.347359736,5.485973597,5.416666667,,,,,,,,
,,,,,,,,,,,,,,,,,,
People_are_hustling_around_on_a_set_for_an_action_movie_with_a_lot_of_scenery.videofusion.mp4,People are hustling around on a set for an action movie with a lot of scenery,Video_Fusion,Long,0.36352146,0.640041143,0.197353538,148.7117483,4.777640264,4.386138614,4.581889439,,,,,,,,
,,,,,,,,,,,,,,,,,,
Leonardo_da_vinci_meticulously_sketches_his_next_masterpiece._tuneavideo.gif,Leonardo da vinci meticulously sketches his next masterpiece,Tune-a-Video,Short,0.8779518,0.390778419,0.357551187,29.60910459,5.127062706,5.694306931,5.410684819,,,,,,,,
,,,,,,,,,,,,,,,,,,
"In_a_world_ruled_by_vampires,_a_group_of_rebels_fights_for_the_freedom_of_humanity.t2vzero.mp4","In a world ruled by vampires, a group of rebels fights for the freedom of humanity",ModelZero,Long,0.840447,0.636853777,0.235385966,29.59771676,5.128712871,5.485973597,5.307343234,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_friendly_dragon_that_breathes_bubbles_instead_of_fire.t2vsynthesis.mp4,A friendly dragon that breathes bubbles instead of fire,T2VSynthesis,Short,0.7590444,0.662807153,0.629131635,18.60029927,5.587046205,5.718646865,5.652846535,,,,,,,,
,,,,,,,,,,,,,,,,,,
Flying_cupcakes_with_rainbow_sprinkles_and_wings_made_of_cotton_candy.t2vsynthesis.mp4,Flying cupcakes with rainbow sprinkles and wings made of cotton candy,T2VSynthesis,Average,0.48519713,0.655534868,0.71709137,20.54406149,4.694306931,4.819306931,4.756806931,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_cyborg_jellyfish_gracefully_swims_in_the_depths_of_a_vast_ocean_trailing_glowing_lights.t2vsynthesis.mp4,A cyborg jellyfish gracefully swims in the depths of a vast ocean trailing glowing lights,T2VSynthesis,Long,0.95572174,0.696831657,0.801035182,147.6333481,5.545379538,5.731023102,5.63820132,,,,,,,,
,,,,,,,,,,,,,,,,,,
Surfers_catching_massive_waves.t2vzero.mp4,Surfers catching massive waves,ModelZero,Short,0.7549686,0.405137056,0.785389376,15.37016678,6.489273927,6.203382838,6.346328383,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_closeup_of_a_chameleon_changing_colors_to_blend_with_its_surroundings._tuneavideo.gif,A closeup of a chameleon changing colors to blend with its surroundings,Tune-a-Video,Long,0.90083265,0.655622399,0.527462125,92.66741788,5.294141914,5.310643564,5.302392739,,,,,,,,
,,,,,,,,,,,,,,,,,,
In_a_world_ruled_by_vampires_a_group_of_rebels_fights_for_the_freedom_of_humanity._tuneavideo.gif,In a world ruled by vampires a group of rebels fights for the freedom of humanity,Tune-a-Video,Long,0.6446632,0.405182634,0.292741537,25.49731884,4.704620462,4.810643564,4.757632013,,,,,,,,
,,,,,,,,,,,,,,,,,,
Beautiful_girl_with_red_hair_brushes_her_hair_and_looks_in_the_mirror._tuneavideo.gif,Beautiful girl with red hair brushes her hair and looks in the mirror,Tune-a-Video,Long,0.9599047,0.586673694,0.497986138,70.67550665,5.173679868,5.646452145,5.410066007,,,,,,,,
,,,,,,,,,,,,,,,,,,
Flamenco_dancers_passionately_moved_to_the_rhythm_of_Spanish_guitar_in_Seville.videofusion.mp4,Flamenco dancers passionately moved to the rhythm of Spanish guitar in Seville,Video_Fusion,Long,0.546072,0.341179986,0.184404786,11.29858705,4.579620462,4.688118812,4.633869637,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_closeup_of_a_chameleon_changing_colors_to_blend_with_its_surroundings.t2vsynthesis.mp4,A closeup of a chameleon changing colors to blend with its surroundings,T2VSynthesis,Long,0.8914274,0.485506863,0.362789218,372.6297186,4.962458746,5.61509901,5.288778878,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_viking_raid_on_a_coastal_village_with_warriors_descending_from_their_longships._tuneavideo.gif,A viking raid on a coastal village with warriors descending from their longships,Tune-a-Video,Long,0.699546,0.439212523,0.394140273,22.08684865,4.712046205,4.610973597,4.661509901,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_rainbow_stretching_across_the_sky.aphantasia.mp4,A rainbow stretching across the sky,Aphantasia,Short,0.5178617,0.895174446,0.803575974,24.86952886,3.502475248,2.893976898,3.198226073,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_musician_playing_a_beautiful_melody_on_a_guitar.videofusion.mp4,A musician playing a beautiful melody on a guitar,Video_Fusion,Short,0.5067849,0.522563881,0.470230389,26.97580616,5.277640264,5.610973597,5.444306931,,,,,,,,
,,,,,,,,,,,,,,,,,,
Depressed_people_standing_around_an_hourglass_with_little_sand_left.videofusion.mp4,Depressed people standing around an hourglass with little sand left,Video_Fusion,Average,0.3640449,0.675863885,0.473128732,220.7373299,2.694306931,3.569306931,3.131806931,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_musician_playing_a_beautiful_melody_on_a_guitar.t2vsynthesis.mp4,A musician playing a beautiful melody on a guitar,T2VSynthesis,Short,0.7283028,0.793412159,0.731686147,208.9697045,5.790429043,5.952557756,5.8714934,,,,,,,,
,,,,,,,,,,,,,,,,,,
"High_above_the_city_skyline,_a_base_jumper_leaped_off_the_edge_of_a_skyscraper,_hurtling_towards_the_ground_with_exhilarating_speed.t2vsynthesis.mp4","High above the city skyline, a base jumper leaped off the edge of a skyscraper, hurtling towards the ground with exhilarating speed",T2VSynthesis,Long,0.39844567,0.597135465,0.470984236,11.28896425,5.176567657,5.152640264,5.164603961,,,,,,,,
,,,,,,,,,,,,,,,,,,
The_great_wall_of_china_snaked_across_the_vast_landscape.t2vsynthesis.mp4,The great wall of china snaked across the vast landscape,T2VSynthesis,Average,0.38439268,0.701783667,0.861102041,39.84560347,6.818894389,7.071782178,6.945338284,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_field_of_lavender_in_full_bloom_with_bees_buzzing_from_flower_to_flower.aphantasia.mp4,A field of lavender in full bloom with bees buzzing from flower to flower,Aphantasia,Long,0.42082483,0.656245784,0.657985306,44.05457645,5.794141914,4.735973597,5.265057756,,,,,,,,
,,,,,,,,,,,,,,,,,,
"In_the_midst_of_a_lively_carnival_parade,_samba_dancers_adorned_Rio_de_Janeiro.t2vzero.mp4","In the midst of a lively carnival parade, samba dancers adorned Rio de Janeiro",ModelZero,Long,0.42679995,0.563082979,0.511648226,16.70509757,7.320132013,7.655115512,7.487623763,,,,,,,,
,,,,,,,,,,,,,,,,,,
The_symphony_of_chirping_birds_and_buzzing_insects_animates_a_dense_forest.videofusion.mp4,The symphony of chirping birds and buzzing insects animates a dense forest,Video_Fusion,Long,0.18700081,0.453627274,0.30574131,8.21436398,3.570132013,3.777640264,3.673886139,,,,,,,,
,,,,,,,,,,,,,,,,,,
"With_a_flick_of_her_wrist,_the_magician_transformed_a_deck_of_cards_into_a_swarm_of_butterflies.t2vzero.mp4","With a flick of her wrist, the magician transformed a deck of cards into a swarm of butterflies",ModelZero,Long,0.15822649,0.391526508,0.498118782,17.10735493,2.322194719,2.819306931,2.570750825,,,,,,,,
,,,,,,,,,,,,,,,,,,
Snowflakes_gently_falling_from_the_sky.t2vzero.mp4,Snowflakes gently falling from the sky,ModelZero,Short,0.9539974,0.432268322,0.829194546,9.101131751,5.768564356,6.514026403,6.14129538,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_dark_greyskinned_female_goblin_wields_an_oversized_red_axe._tuneavideo.gif,A dark greyskinned female goblin wields an oversized red axe,Tune-a-Video,Average,0.64813757,0.434675575,0.563554347,10.20139732,5.402640264,5.235973597,5.319306931,,,,,,,,
,,,,,,,,,,,,,,,,,,
"A_time-traveling_scientist_accidentally_alters_history,_causing_a_ripple_effect_throughout_the_universe.t2vzero.mp4","A time-traveling scientist accidentally alters history, causing a ripple effect throughout the universe",ModelZero,Long,0.9657132,0.377074921,0.186309421,18.50216455,3.590346535,5.610973597,4.600660066,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_cat_chasing_a_laser_pointer.aphantasia.mp4,A cat chasing a laser pointer,Aphantasia,Short,0.2074359,0.747941762,0.75170845,9.882847719,3.57879538,2.814356436,3.196575908,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_butterfly_landing_on_a_flower.videofusion.mp4,A butterfly landing on a flower,Video_Fusion,Short,0.33937913,0.723404652,0.689201291,37.5342458,6.675330033,6.299092409,6.487211221,,,,,,,,
,,,,,,,,,,,,,,,,,,
Dublin_city_centre_on_Saint_Patrick's_Day.videofusion.mp4,Dublin city centre on Saint Patrick's Day,Video_Fusion,Short,0.4512732,0.462922292,0.372507445,11.02336878,5.003712871,4.968646865,4.986179868,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_young_prodigy_with_extraordinary_powers_must_protect_her_town_from_an_ancient_evil.t2vsynthesis.mp4,A young prodigy with extraordinary powers must protect her town from an ancient evil,T2VSynthesis,Long,0.47505367,0.377983159,0.126863082,13.05604684,1.051980198,1.564356436,1.308168317,,,,,,,,
,,,,,,,,,,,,,,,,,,
Big_Indian_elephant_carries_tourists_in_the_jungle._t2vzero.mp4,Big Indian elephant carries tourists in the jungle,ModelZero,Short,0.41483468,0.775535671,0.745090914,142.5311099,5.128712871,6.510313531,5.819513201,,,,,,,,
,,,,,,,,,,,,,,,,,,
Snowflakes_gently_falling_from_the_sky._tuneavideo.gif,Snowflakes gently falling from the sky,Tune-a-Video,Short,0.5857644,0.57988328,0.367545426,52.44102642,1.363861386,1.939356436,1.651608911,,,,,,,,
,,,,,,,,,,,,,,,,,,
"In_a_burst_of_fireworks,_dragon_parades_breathe_life_into_the_vibrant_fabric_of_Chinese_New_Year.t2vzero.mp4","In a burst of fireworks, dragon parades breathe life into the vibrant fabric of Chinese New Year",ModelZero,Long,0.29420155,0.638315755,0.782722521,16.30537824,6.962458746,7.027640264,6.995049505,,,,,,,,
,,,,,,,,,,,,,,,,,,
"The_abandoned_carousel_came_to_life_at_midnight,_its_painted_horses_galloping_into_the_night.videofusion.mp4","The abandoned carousel came to life at midnight, its painted horses galloping into the night",Video_Fusion,Long,0.8896978,0.671362458,0.43730615,611.370641,5.918729373,6.018976898,5.968853136,,,,,,,,
,,,,,,,,,,,,,,,,,,
Yoga_enthusiasts_practiced_mindful_poses_in_the_shadow_of_the_Acropolis.aphantasia.mp4,Yoga enthusiasts practiced mindful poses in the shadow of the Acropolis,Aphantasia,Average,0.15981692,0.484637124,0.469962196,10.14826791,3.107673267,2.41130363,2.759488449,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_family_of_elephants_walking_together_across_the_African_savannah.t2vzero.mp4,A family of elephants walking together across the African savannah,ModelZero,Average,0.4174384,0.751056905,0.721245241,96.10138817,6.695544554,6.887376238,6.791460396,,,,,,,,
,,,,,,,,,,,,,,,,,,
Exploring_a_magical_realm_where_dreams_come_to_life_with_talking_animals_and_floating_castles._tuneavideo.gif,Exploring a magical realm where dreams come to life with talking animals and floating castles,Tune-a-Video,Long,0.5296632,0.405669514,0.38485378,18.41396789,3.88820132,3.902227723,3.895214522,,,,,,,,
,,,,,,,,,,,,,,,,,,
Birds_singing_in_the_morning_sunlight._tuneavideo.gif,Birds singing in the morning sunlight,Tune-a-Video,Short,0.44010085,0.412026923,0.499579906,37.6725592,4.747524752,4.320544554,4.534034653,,,,,,,,
,,,,,,,,,,,,,,,,,,
Philosophy_teacher_giving_a_lecture_on_the_beach._.t2vsynthesis.mp4,Philosophy teacher giving a lecture on the beach,T2VSynthesis,Short,0.74300456,0.500810757,0.380495803,135.9877042,4.224834983,4.860561056,4.54269802,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_bird_building_a_nest.t2vzero.mp4,A bird building a nest,ModelZero,Short,0.31799674,0.834425086,0.611045504,92.96243145,6.883663366,6.827970297,6.855816832,,,,,,,,
,,,,,,,,,,,,,,,,,,
The_Pyramids_of_Giza_in_the_Egyptian_desert.aphantasia.mp4,The Pyramids of Giza in the Egyptian desert,Aphantasia,Short,0.34505415,0.677477736,0.457114868,31.07211957,4.747524752,3.78630363,4.266914191,,,,,,,,
,,,,,,,,,,,,,,,,,,
Man_hating_his_printer._tuneavideo.gif,Man hating his printer,Tune-a-Video,Short,0.7145093,0.687353025,0.397846758,38.31026208,4.521039604,4.072194719,4.296617162,,,,,,,,
,,,,,,,,,,,,,,,,,,
Gymnasts_performing_gravity-defying_flips_and_twists.t2vzero.mp4,Gymnasts performing gravity-defying flips and twists,ModelZero,Short,0.95848185,0.448030838,0.725523138,124.9873854,6.578382838,5.744636964,6.161509901,,,,,,,,
,,,,,,,,,,,,,,,,,,
People_are_hustling_around_on_a_set_for_an_action_movie_with_a_lot_of_scenery.t2vsynthesis.mp4,People are hustling around on a set for an action movie with a lot of scenery,T2VSynthesis,Long,0.62861586,0.701191366,0.219284693,51.9534008,5.684405941,5.402227723,5.543316832,,,,,,,,
,,,,,,,,,,,,,,,,,,
Yoga_enthusiasts_practiced_mindful_poses_in_the_shadow_of_the_acropolis._tuneavideo.gif,Yoga enthusiasts practiced mindful poses in the shadow of the acropolis,Tune-a-Video,Average,0.37838542,0.50539234,0.52084887,11.61209171,4.676155116,4.548679868,4.612417492,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_field_of_sunflowers_stretching_as_far_as_the_eye_can_see_with_a_blue_sky_overhead.t2vsynthesis.mp4,A field of sunflowers stretching as far as the eye can see with a blue sky overhead,T2VSynthesis,Long,0.6044794,0.600423203,0.782888858,14.47283767,4.328382838,4.902227723,4.615305281,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_fast_snail_rushes_to_the_grocery_store.videofusion.mp4,A fast snail rushes to the grocery store,Video_Fusion,Short,0.32222414,0.710714593,0.308058548,947.8489201,4.289191419,5.027227723,4.658209571,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_rainbow-colored_waterfall_that_turns_everything_it_touches_into_candy.aphantasia.mp4,A rainbow-colored waterfall that turns everything it touches into candy,Aphantasia,Average,0.56146544,0.518129687,0.474337158,121.7912392,3.559405941,2.586221122,3.072813532,,,,,,,,
,,,,,,,,,,,,,,,,,,
A_time-lapse_of_a_busy_street_corner_with_crowds_of_people_rushing_by_in_a_blur_of_motion.t2vzero.mp4,A time-lapse of a busy street corner with crowds of people rushing by in a blur of motion,ModelZero,Long,0.88827604,0.784204372,0.77166667,29.94527386,6.536716172,6.956270627,6.7464934,,,,,,,,
,,,,,,,,,,,,,,,,,,
